name,collection,path,repo_url,license,version,author,has_frontmatter,is_template,duplicate_of,description
excalidraw-diagram-guide,research-plugins,skills/research-plugins/skills/tools/diagram/excalidraw-diagram-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/tools/diagram/excalidraw-diagram-guide/SKILL.md,Generate hand-drawn style Excalidraw diagrams from text descriptions
json-data-visualizer,research-plugins,skills/research-plugins/skills/tools/diagram/json-data-visualizer/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/tools/diagram/json-data-visualizer/SKILL.md,Guide to JSON Crack for visualizing complex JSON data structures
kroki-diagram-api,research-plugins,skills/research-plugins/skills/tools/diagram/kroki-diagram-api/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/tools/diagram/kroki-diagram-api/SKILL.md,Generate diagrams from text via Kroki's multi-format rendering API
mermaid-architect-guide,research-plugins,skills/research-plugins/skills/tools/diagram/mermaid-architect-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/tools/diagram/mermaid-architect-guide/SKILL.md,Design complex multi-diagram architectures using advanced Mermaid syntax
mermaid-diagram-guide,research-plugins,skills/research-plugins/skills/tools/diagram/mermaid-diagram-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/tools/diagram/mermaid-diagram-guide/SKILL.md,"Create flowcharts, sequence diagrams, and architecture diagrams with Mermaid"
plantuml-guide,research-plugins,skills/research-plugins/skills/tools/diagram/plantuml-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/tools/diagram/plantuml-guide/SKILL.md,Create UML diagrams and architecture visualizations with PlantUML
scientific-illustration-guide,research-plugins,skills/research-plugins/skills/tools/diagram/scientific-illustration-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/tools/diagram/scientific-illustration-guide/SKILL.md,"Create graphical abstracts, schematic diagrams, and scientific illustrations"
diagram-skills,research-plugins,skills/research-plugins/skills/tools/diagram/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/tools/diagram/SKILL.md,"9 diagrams & visuals skills. Trigger: creating diagrams, flowcharts, architecture visuals, LaTeX drawings. Design: tool-specific guides (Mermaid, Excalidraw, TikZ) with academic conventions."
tldraw-whiteboard-guide,research-plugins,skills/research-plugins/skills/tools/diagram/tldraw-whiteboard-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/tools/diagram/tldraw-whiteboard-guide/SKILL.md,Guide to tldraw for infinite canvas whiteboarding and diagram creation
anystyle-api,research-plugins,skills/research-plugins/skills/tools/document/anystyle-api/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/tools/document/anystyle-api/SKILL.md,Citation reference parser using machine learning
docsgpt-guide,research-plugins,skills/research-plugins/skills/tools/document/docsgpt-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/tools/document/docsgpt-guide/SKILL.md,Deploy DocsGPT for private document analysis and research knowledge bases
grobid-pdf-parsing,research-plugins,skills/research-plugins/skills/tools/document/grobid-pdf-parsing/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/tools/document/grobid-pdf-parsing/SKILL.md,"Extract structured text, metadata, and references from academic PDFs"
large-document-reader,research-plugins,skills/research-plugins/skills/tools/document/large-document-reader/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/tools/document/large-document-reader/SKILL.md,Split and read long documents chapter-by-chapter for structured analysis
markdown-academic-guide,research-plugins,skills/research-plugins/skills/tools/document/markdown-academic-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/tools/document/markdown-academic-guide/SKILL.md,Write academic papers in Markdown with Pandoc for multi-format output
paper-parse-guide,research-plugins,skills/research-plugins/skills/tools/document/paper-parse-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/tools/document/paper-parse-guide/SKILL.md,Deep dual-mode reading of academic papers from PDF or URL sources
pdf-extraction-guide,research-plugins,skills/research-plugins/skills/tools/document/pdf-extraction-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/tools/document/pdf-extraction-guide/SKILL.md,"PDF parsing, text extraction, and document format conversion"
document-skills,research-plugins,skills/research-plugins/skills/tools/document/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/tools/document/SKILL.md,"10 document processing skills. Trigger: extracting text from PDFs, parsing references, document Q&A. Design: parsing pipelines (GROBID, marker) and structured extraction tools."
zotero-addon-market-guide,research-plugins,skills/research-plugins/skills/tools/document/zotero-addon-market-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/tools/document/zotero-addon-market-guide/SKILL.md,Plugin marketplace and discovery platform for Zotero
zotero-night-theme-guide,research-plugins,skills/research-plugins/skills/tools/document/zotero-night-theme-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/tools/document/zotero-night-theme-guide/SKILL.md,Dark mode theme plugin for Zotero reference manager
zotero-style-guide,research-plugins,skills/research-plugins/skills/tools/document/zotero-style-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/tools/document/zotero-style-guide/SKILL.md,Feature-rich Zotero plugin for UI customization and styling
citation-network-builder,research-plugins,skills/research-plugins/skills/tools/knowledge-graph/citation-network-builder/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/tools/knowledge-graph/citation-network-builder/SKILL.md,Build and analyze citation networks from academic reference data
concept-map-generator,research-plugins,skills/research-plugins/skills/tools/knowledge-graph/concept-map-generator/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/tools/knowledge-graph/concept-map-generator/SKILL.md,Generate structured concept maps from academic texts automatically
graphiti-guide,research-plugins,skills/research-plugins/skills/tools/knowledge-graph/graphiti-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/tools/knowledge-graph/graphiti-guide/SKILL.md,Build real-time knowledge graphs for AI agents using Graphiti by Zep
knowledge-graph-construction,research-plugins,skills/research-plugins/skills/tools/knowledge-graph/knowledge-graph-construction/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/tools/knowledge-graph/knowledge-graph-construction/SKILL.md,Build research knowledge graphs for literature synthesis and RAG systems
notero-zotero-notion-guide,research-plugins,skills/research-plugins/skills/tools/knowledge-graph/notero-zotero-notion-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/tools/knowledge-graph/notero-zotero-notion-guide/SKILL.md,Sync Zotero references and annotations to Notion databases
ontology-design-guide,research-plugins,skills/research-plugins/skills/tools/knowledge-graph/ontology-design-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/tools/knowledge-graph/ontology-design-guide/SKILL.md,Design ontologies and knowledge graphs for research data modeling
openspg-guide,research-plugins,skills/research-plugins/skills/tools/knowledge-graph/openspg-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/tools/knowledge-graph/openspg-guide/SKILL.md,Ant Group knowledge graph engine with SPG and KAG framework
rag-methodology-guide,research-plugins,skills/research-plugins/skills/tools/knowledge-graph/rag-methodology-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/tools/knowledge-graph/rag-methodology-guide/SKILL.md,RAG architecture for academic knowledge retrieval and synthesis
